yr,sex,FirstForename,number,rank,position
1977,B,Gianpaolo,1,461,  461=
1977,B,Giles,1,461,  461=
1977,B,Gillan,1,461,  461=
1977,B,Gilleathain,1,461,  461=
1977,B,Gilmour,1,461,  461=
1977,B,Giuliano,1,461,  461=
1977,B,Giulio,1,461,  461=
1977,B,Glahm,1,461,  461=
1977,B,Glyn,1,461,  461=
1977,B,Glynn,1,461,  461=
1977,B,Govind,1,461,  461=
1977,B,Grant-John,1,461,  461=
1977,B,Grier,1,461,  461=
1977,B,Grieve,1,461,  461=
1977,B,Grigor,1,461,  461=
1977,B,Gurbarth,1,461,  461=
1977,B,Gurdave,1,461,  461=
1977,B,Gurdeed,1,461,  461=
1977,B,Gurpage,1,461,  461=
1977,B,Gurprit,1,461,  461=
1977,B,Hadley,1,461,  461=
1977,B,Hadrian,1,461,  461=
1977,B,Haig,1,461,  461=
1977,B,Haldane,1,461,  461=
1977,B,Hamaiyu,1,461,  461=
1977,B,Hamid,1,461,  461=
1977,B,Harold,1,461,  461=
1977,B,Harris,1,461,  461=
1977,B,Harth,1,461,  461=
1977,B,Hasan,1,461,  461=
1977,B,Hassan,1,461,  461=
1977,B,Hau,1,461,  461=
1977,B,Hazmi,1,461,  461=
1977,B,Heather,1,461,  461=
1977,B,Hedi,1,461,  461=
1977,B,Heimir,1,461,  461=
1977,B,Himath,1,461,  461=
1977,B,Holden,1,461,  461=
1977,B,Holly,1,461,  461=
1977,B,Homer,1,461,  461=
1977,B,Hrushikesh,1,461,  461=
1977,B,Huntly,1,461,  461=
1977,B,Hussam,1,461,  461=
1977,B,Huw,1,461,  461=
1977,B,Ian-Ruari,1,461,  461=
1977,B,Ibrahim,1,461,  461=
1977,B,Ignacio,1,461,  461=
1977,B,Ikponmwosa,1,461,  461=
1977,B,Imraan,1,461,  461=
1977,B,Imtiaz,1,461,  461=
1977,B,Iqbal,1,461,  461=
1977,B,Iqhlal,1,461,  461=
1977,B,Irfan,1,461,  461=
1977,B,Irvine,1,461,  461=
1977,B,Irwin,1,461,  461=
1977,B,Isaac,1,461,  461=
1977,B,Ishtiaq,1,461,  461=
1977,B,Islay,1,461,  461=
1977,B,Jaemey,1,461,  461=
1977,B,Jagsohan,1,461,  461=
1977,B,Jahangir,1,461,  461=
1977,B,Jake,1,461,  461=
1977,B,Jan,1,461,  461=
1977,B,Jan-Michael,1,461,  461=
1977,B,Japhet,1,461,  461=
1977,B,Jarrod,1,461,  461=
1977,B,Jasbir,1,461,  461=
1977,B,Jasper,1,461,  461=
1977,B,Jaswinder,1,461,  461=
1977,B,Javed,1,461,  461=
1977,B,Jawad,1,461,  461=
1977,B,Jean-Pierre,1,461,  461=
1977,B,Jed,1,461,  461=
1977,B,Jeetender,1,461,  461=
1977,B,Jehramy,1,461,  461=
1977,B,Jeremiah,1,461,  461=
1977,B,Jeromey,1,461,  461=
1977,B,Jerry,1,461,  461=
1977,B,Jesus,1,461,  461=
1977,B,Jethro,1,461,  461=
1977,B,Jim,1,461,  461=
1977,B,Jimmy,1,461,  461=
1977,B,Jo,1,461,  461=
1977,B,Joey,1,461,  461=
1977,B,Johan,1,461,  461=
1977,B,John-Paul,1,461,  461=
1977,B,Johnathen,1,461,  461=
1977,B,Johnnie,1,461,  461=
1977,B,Johnpaul,1,461,  461=
1977,B,Jonathen,1,461,  461=
1977,B,Joni,1,461,  461=
1977,B,Jonni,1,461,  461=
1977,B,Jonothan,1,461,  461=
1977,B,Jordache,1,461,  461=
1977,B,Jordi,1,461,  461=
1977,B,Jorgen,1,461,  461=
1977,B,Jose,1,461,  461=
1977,B,Josh,1,461,  461=
1977,B,Josie,1,461,  461=
1977,B,Joss,1,461,  461=
1977,B,Jude,1,461,  461=
1977,B,Ka,1,461,  461=
1977,B,Kaldip,1,461,  461=
1977,B,Kamaldip,1,461,  461=
1977,B,Kamraan,1,461,  461=
1977,B,Kanchan,1,461,  461=
1977,B,Kane,1,461,  461=
1977,B,Kanti,1,461,  461=
1977,B,Kar,1,461,  461=
1977,B,Karim,1,461,  461=
1977,B,Karyl,1,461,  461=
1977,B,Kashif,1,461,  461=
1977,B,Kasief,1,461,  461=
1977,B,Kassim,1,461,  461=
1977,B,Keil,1,461,  461=
1977,B,Keiran,1,461,  461=
1977,B,Keiron,1,461,  461=
1977,B,Keivan,1,461,  461=
1977,B,Kemal,1,461,  461=
1977,B,Kenliang,1,461,  461=
1977,B,Kennedy,1,461,  461=
1977,B,Kent,1,461,  461=
1977,B,Kerran,1,461,  461=
1977,B,Kerrin,1,461,  461=
1977,B,Khris,1,461,  461=
1977,B,Kieren,1,461,  461=
1977,B,Kim,1,461,  461=
1977,B,Kingsley,1,461,  461=
1977,B,Kinning,1,461,  461=
1977,B,Kirn,1,461,  461=
1977,B,Kiron,1,461,  461=
1977,B,Kirstin,1,461,  461=
1977,B,Kjeld,1,461,  461=
1977,B,Kjell,1,461,  461=
1977,B,Klas,1,461,  461=
1977,B,Kodilichi,1,461,  461=
1977,B,Konrad,1,461,  461=
1977,B,Kristen,1,461,  461=
1977,B,Kristofer,1,461,  461=
1977,B,Kristoffar,1,461,  461=
1977,B,Kristoffor,1,461,  461=
1977,B,Kristofor,1,461,  461=
1977,B,Krys,1,461,  461=
1977,B,Kulbinder,1,461,  461=
1977,B,Kuo,1,461,  461=
1977,B,Laeland,1,461,  461=
1977,B,Laing,1,461,  461=
1977,B,Larry,1,461,  461=
1977,B,Latif,1,461,  461=
1977,B,Laughlin,1,461,  461=
1977,B,Lea,1,461,  461=
1977,B,Leighton,1,461,  461=
1977,B,Lemont,1,461,  461=
1977,B,Leonardo,1,461,  461=
1977,B,Leopoldo,1,461,  461=
1977,B,Leroy,1,461,  461=
1977,B,Lesley,1,461,  461=
1977,B,Lindsey,1,461,  461=
1977,B,Linsey,1,461,  461=
1977,B,Logie,1,461,  461=
1977,B,Lonnie,1,461,  461=
1977,B,Loon-Bun,1,461,  461=
1977,B,Lorenzo,1,461,  461=
1977,B,Lorrimer-John,1,461,  461=
1977,B,Lu'ay,1,461,  461=
1977,B,Luca,1,461,  461=
1977,B,Lucas,1,461,  461=
1977,B,Luciano,1,461,  461=
1977,B,Luthais,1,461,  461=
1977,B,Lyle,1,461,  461=
1977,B,Lyndon,1,461,  461=
1977,B,Maarten,1,461,  461=
1977,B,Macdonald,1,461,  461=
1977,B,Maclean,1,461,  461=
1977,B,Mahammad,1,461,  461=
1977,B,Mahindhan,1,461,  461=
1977,B,Majid,1,461,  461=
1977,B,Malkiet,1,461,  461=
1977,B,Manjinder,1,461,  461=
1977,B,Manjit,1,461,  461=
1977,B,Manmeet,1,461,  461=
1977,B,Mansoor,1,461,  461=
1977,B,Manus,1,461,  461=
1977,B,Marcel,1,461,  461=
1977,B,Marcello,1,461,  461=
1977,B,Marcos,1,461,  461=
1977,B,Marjiwra,1,461,  461=
1977,B,Marko,1,461,  461=
1977,B,Marrack,1,461,  461=
1977,B,Matt,1,461,  461=
1977,B,Maurizio,1,461,  461=
1977,B,Megat,1,461,  461=
1977,B,Melad,1,461,  461=
1977,B,Melville,1,461,  461=
1977,B,Melvyn,1,461,  461=
1977,B,Menzies,1,461,  461=
1977,B,Merrick,1,461,  461=
1977,B,Michael-Geoffre,1,461,  461=
1977,B,Michaeljon,1,461,  461=
1977,B,Micheal,1,461,  461=
1977,B,Miebaka,1,461,  461=
1977,B,Miguel,1,461,  461=
1977,B,Mike,1,461,  461=
1977,B,Miles,1,461,  461=
1977,B,Miller,1,461,  461=
1977,B,Min,1,461,  461=
1977,B,Mirza,1,461,  461=
1977,B,Mitchell,1,461,  461=
1977,B,Mobeen,1,461,  461=
1977,B,Mohiemen,1,461,  461=
1977,B,Mohsan,1,461,  461=
1977,B,Moloy,1,461,  461=
1977,B,Muhmmad,1,461,  461=
1977,B,Munro,1,461,  461=
1977,B,Munroe,1,461,  461=
1977,B,Murdoch,1,461,  461=
1977,B,Mustansir,1,461,  461=
1977,B,Nader,1,461,  461=
1977,B,Nafees,1,461,  461=
1977,B,Naheem,1,461,  461=
1977,B,Nana,1,461,  461=
1977,B,Naqshab,1,461,  461=
1977,B,Narinder,1,461,  461=
1977,B,Nathanael,1,461,  461=
1977,B,Nathanial,1,461,  461=
1977,B,Navdeep,1,461,  461=
1977,B,Navtej,1,461,  461=
1977,B,Naweed,1,461,  461=
1977,B,Nazim,1,461,  461=
1977,B,Neale,1,461,  461=
1977,B,Neel,1,461,  461=
1977,B,Neema,1,461,  461=
1977,B,Neilson,1,461,  461=
1977,B,Nelson,1,461,  461=
1977,B,Nichol,1,461,  461=
1977,B,Nico,1,461,  461=
1977,B,Nicola,1,461,  461=
1977,B,Nicolaas,1,461,  461=
1977,B,Niel,1,461,  461=
1977,B,Nihit,1,461,  461=
1977,B,Nikhil,1,461,  461=
1977,B,Nilal,1,461,  461=
1977,B,Noam,1,461,  461=
1977,B,Noble,1,461,  461=
1977,B,Noemaan,1,461,  461=
1977,B,Nolan,1,461,  461=
1977,B,Nur,1,461,  461=
1977,B,Nyall,1,461,  461=
1977,B,Olawale,1,461,  461=
1977,B,Olufehi,1,461,  461=
1977,B,Omer,1,461,  461=
1977,B,Omotola,1,461,  461=
1977,B,Orr,1,461,  461=
1977,B,Osborne,1,461,  461=
1977,B,Oswald,1,461,  461=
1977,B,Ouse,1,461,  461=
1977,B,Owain,1,461,  461=
1977,B,Pardeep,1,461,  461=
1977,B,Paresh,1,461,  461=
1977,B,Parkash,1,461,  461=
1977,B,Patricia,1,461,  461=
1977,B,Paul-Scott,1,461,  461=
1977,B,Pavan,1,461,  461=
1977,B,Pearce,1,461,  461=
1977,B,Per,1,461,  461=
1977,B,Pervaiz,1,461,  461=
1977,B,Phineas,1,461,  461=
1977,B,Piero,1,461,  461=
1977,B,Pieter,1,461,  461=
1977,B,Ping-Tuk,1,461,  461=
1977,B,Porpur,1,461,  461=
1977,B,Portonovo,1,461,  461=
1977,B,Prisco,1,461,  461=
1977,B,Purviz,1,461,  461=
1977,B,Qaseer,1,461,  461=
1977,B,Raegan,1,461,  461=
1977,B,Rael,1,461,  461=
1977,B,Rahoof,1,461,  461=
1977,B,Raiminder,1,461,  461=
1977,B,Rajkumar,1,461,  461=
1977,B,Raju,1,461,  461=
1977,B,Rami,1,461,  461=
1977,B,Ramie,1,461,  461=
1977,B,Ramon,1,461,  461=
1977,B,Ranald,1,461,  461=
1977,B,Randall,1,461,  461=
1977,B,Randhir,1,461,  461=
1977,B,Randolph,1,461,  461=
1977,B,Randy,1,461,  461=
1977,B,Ranteer,1,461,  461=
1977,B,Raphael,1,461,  461=
1977,B,Rashid,1,461,  461=
1977,B,Ravi,1,461,  461=
1977,B,Raydon,1,461,  461=
1977,B,Raymon,1,461,  461=
1977,B,Rayner,1,461,  461=
1977,B,Razi,1,461,  461=
1977,B,Reegan,1,461,  461=
1977,B,Reginald,1,461,  461=
1977,B,Remi,1,461,  461=
1977,B,Remolo,1,461,  461=
1977,B,Rennie,1,461,  461=
1977,B,Renny,1,461,  461=
1977,B,Reshad,1,461,  461=
1977,B,Rex,1,461,  461=
1977,B,Rezwan,1,461,  461=
1977,B,Rhuaridh,1,461,  461=
1977,B,Rhuorie,1,461,  461=
1977,B,Ricard,1,461,  461=
1977,B,Richmond,1,461,  461=
1977,B,Ricki,1,461,  461=
1977,B,Rico,1,461,  461=
1977,B,Rik,1,461,  461=
1977,B,Rishi,1,461,  461=
1977,B,Rob,1,461,  461=
1977,B,Robbi,1,461,  461=
1977,B,Robbin,1,461,  461=
1977,B,Robert-James,1,461,  461=
1977,B,Roberto,1,461,  461=
1977,B,Rocco,1,461,  461=
1977,B,Rocky,1,461,  461=
1977,B,Roddie,1,461,  461=
1977,B,Rodin,1,461,  461=
1977,B,Rogan,1,461,  461=
1977,B,Rolf,1,461,  461=
1977,B,Romano,1,461,  461=
1977,B,Romon,1,461,  461=
1977,B,Ronzit,1,461,  461=
1977,B,Roshen,1,461,  461=
1977,B,Royce,1,461,  461=
1977,B,Ruairi,1,461,  461=
1977,B,Ruary,1,461,  461=
1977,B,Ruben,1,461,  461=
1977,B,Rudie,1,461,  461=
1977,B,Rudiger,1,461,  461=
1977,B,Rudy,1,461,  461=
1977,B,Rupert,1,461,  461=
1977,B,Rutherford,1,461,  461=
1977,B,Ryann,1,461,  461=
1977,B,Sabir,1,461,  461=
1977,B,Sadakat,1,461,  461=
1977,B,Sadat,1,461,  461=
1977,B,Saduf,1,461,  461=
1977,B,Sai,1,461,  461=
1977,B,Sakib,1,461,  461=
1977,B,Saleem,1,461,  461=
1977,B,Sameer,1,461,  461=
1977,B,Samim,1,461,  461=
1977,B,Samir,1,461,  461=
1977,B,Samjeev,1,461,  461=
1977,B,Samson,1,461,  461=
1977,B,Sandro,1,461,  461=
1977,B,Sanio,1,461,  461=
1977,B,Sanjay,1,461,  461=
1977,B,Sanjeev,1,461,  461=
1977,B,Santosh,1,461,  461=
1977,B,Saqub,1,461,  461=
1977,B,Sareraz,1,461,  461=
1977,B,Sathpal,1,461,  461=
1977,B,Saturnino,1,461,  461=
1977,B,Saul,1,461,  461=
1977,B,Savio,1,461,  461=
1977,B,Sawarnjit,1,461,  461=
1977,B,Sbat,1,461,  461=
1977,B,Scott-Alexander,1,461,  461=
1977,B,Scott-William,1,461,  461=
1977,B,Seamus,1,461,  461=
1977,B,Seif,1,461,  461=
1977,B,Selwan,1,461,  461=
1977,B,Seymour,1,461,  461=
1977,B,Shabir,1,461,  461=
1977,B,Shaharul,1,461,  461=
1977,B,Shahnawaz,1,461,  461=
1977,B,Shahraz,1,461,  461=
1977,B,Shahriman,1,461,  461=
1977,B,Shakoor,1,461,  461=
1977,B,Shami,1,461,  461=
1977,B,Shannon,1,461,  461=
1977,B,Sharie,1,461,  461=
1977,B,Shariff,1,461,  461=
1977,B,Shaw,1,461,  461=
1977,B,Shawn,1,461,  461=
1977,B,Shazad,1,461,  461=
1977,B,Shean,1,461,  461=
1977,B,Shehad,1,461,  461=
1977,B,Shehzada,1,461,  461=
1977,B,Shem,1,461,  461=
1977,B,Sheraz,1,461,  461=
1977,B,Shivas,1,461,  461=
1977,B,Shokat,1,461,  461=
1977,B,Sholom,1,461,  461=
1977,B,Shuard,1,461,  461=
1977,B,Sie,1,461,  461=
1977,B,Sigurd,1,461,  461=
1977,B,Sirfaraz,1,461,  461=
1977,B,Sirio,1,461,  461=
1977,B,Siu,1,461,  461=
1977,B,Siva,1,461,  461=
1977,B,Spencer,1,461,  461=
1977,B,Stefano,1,461,  461=
1977,B,Steffan,1,461,  461=
1977,B,Stephane-Jean,1,461,  461=
1977,B,Stevyn,1,461,  461=
1977,B,Sueb,1,461,  461=
1977,B,Suhail,1,461,  461=
1977,B,Sukhjimder,1,461,  461=
1977,B,Sukhjinder,1,461,  461=
1977,B,Suman,1,461,  461=
1977,B,Surat,1,461,  461=
1977,B,Suresh,1,461,  461=
1977,B,Sven,1,461,  461=
1977,B,Syed,1,461,  461=
1977,B,Symon,1,461,  461=
1977,B,Tadashi,1,461,  461=
1977,B,Tahir,1,461,  461=
1977,B,Tak,1,461,  461=
1977,B,Talal,1,461,  461=
1977,B,Talhah,1,461,  461=
1977,B,Talib,1,461,  461=
1977,B,Tallal,1,461,  461=
1977,B,Tamir,1,461,  461=
1977,B,Tammas,1,461,  461=
1977,B,Tamur,1,461,  461=
1977,B,Tan,1,461,  461=
1977,B,Taric,1,461,  461=
1977,B,Tarig,1,461,  461=
1977,B,Tarot,1,461,  461=
1977,B,Tasman,1,461,  461=
1977,B,Tauhid,1,461,  461=
1977,B,Taylor,1,461,  461=
1977,B,Terje,1,461,  461=
1977,B,Terrence,1,461,  461=
1977,B,Terrie,1,461,  461=
1977,B,Texi,1,461,  461=
1977,B,Thames,1,461,  461=
1977,B,Thomson,1,461,  461=
1977,B,Thys,1,461,  461=
1977,B,Tin,1,461,  461=
1977,B,Todd,1,461,  461=
1977,B,Tomas,1,461,  461=
1977,B,Tomoyeolawale-T,1,461,  461=
1977,B,Trefor,1,461,  461=
1977,B,Tremayne,1,461,  461=
1977,B,Tsing,1,461,  461=
1977,B,Tsun,1,461,  461=
1977,B,Tushara,1,461,  461=
1977,B,Tuyyab,1,461,  461=
1977,B,Uchechukwu,1,461,  461=
1977,B,Uchenna,1,461,  461=
1977,B,Ujah,1,461,  461=
1977,B,Ukemeobong,1,461,  461=
1977,B,Ulysses,1,461,  461=
1977,B,Valentine,1,461,  461=
1977,B,Valentino,1,461,  461=
1977,B,Varpal,1,461,  461=
1977,B,Vasilios,1,461,  461=
1977,B,Vaughan,1,461,  461=
1977,B,Vaughn,1,461,  461=
1977,B,Vern,1,461,  461=
1977,B,Verun,1,461,  461=
1977,B,Vikram,1,461,  461=
1977,B,Vikrant,1,461,  461=
1977,B,Vincenzo,1,461,  461=
1977,B,Vinod,1,461,  461=
1977,B,Virgilio,1,461,  461=
1977,B,Vito,1,461,  461=
1977,B,Volmer,1,461,  461=
1977,B,Wakkas,1,461,  461=
1977,B,Waleed,1,461,  461=
1977,B,Walker,1,461,  461=
1977,B,Wan,1,461,  461=
1977,B,Warne,1,461,  461=
1977,B,Waseem,1,461,  461=
1977,B,Wathik,1,461,  461=
1977,B,Webster,1,461,  461=
1977,B,Wildon,1,461,  461=
1977,B,Willie,1,461,  461=
1977,B,Willis,1,461,  461=
1977,B,Windsor,1,461,  461=
1977,B,Yan-Erik,1,461,  461=
1977,B,Yann,1,461,  461=
1977,B,Yat,1,461,  461=
1977,B,Yeut,1,461,  461=
1977,B,Yorick,1,461,  461=
1977,B,Yoseph,1,461,  461=
1977,B,Youssef,1,461,  461=
1977,B,Yun-Kai,1,461,  461=
1977,B,Yusof,1,461,  461=
1977,B,Yusuf,1,461,  461=
1977,B,Yuval,1,461,  461=
1977,B,Zackery,1,461,  461=
1977,B,Zain,1,461,  461=
1977,B,Zakir,1,461,  461=
1977,B,Zarathustra,1,461,  461=
1977,B,Zia,1,461,  461=
1977,B,Zowie,1,461,  461=
1977,B,Zubeir,1,461,  461=
1977,G,Claire,733,1,1
1977,G,Nicola,689,2,2
1977,G,Karen,663,3,3
1977,G,Angela,643,4,4
1977,G,Gillian,590,5,5
1977,G,Fiona,582,6,6
1977,G,Jennifer,552,7,7
1977,G,Laura,526,8,8
1977,G,Susan,518,9,9
1977,G,Julie,502,10,10
1977,G,Michelle,478,11,11
1977,G,Lisa,460,12,12
1977,G,Sharon,444,13,13
1977,G,Louise,442,14,14
1977,G,Sarah,435,15,15
1977,G,Tracy,416,16,16
1977,G,Donna,411,17,17
1977,G,Kelly,397,18,18
1977,G,Kirsty,369,19,19
1977,G,Amanda,336,20,20
1977,G,Alison,333,21,21
1977,G,Joanne,313,22,22
1977,G,Caroline,307,23,23
1977,G,Emma,302,24,24
1977,G,Jacqueline,298,25,25
1977,G,Elaine,281,26,26
1977,G,Elizabeth,279,27,27
1977,G,Lynne,275,28,28
1977,G,Lesley,271,29,29
1977,G,Deborah,269,30,30
1977,G,Kerry,256,31,   31=
1977,G,Victoria,256,31,   31=
1977,G,Carol,252,33,33
1977,G,Catherine,242,34,   34=
1977,G,Lynn,242,34,   34=
1977,G,Pauline,222,36,36
1977,G,Margaret,221,37,37
1977,G,Lorna,208,38,38
1977,G,Lynsey,206,39,39
1977,G,Lorraine,201,40,40
1977,G,Linda,199,41,   41=
1977,G,Suzanne,199,41,   41=
1977,G,Tracey,199,41,   41=
1977,G,Heather,193,44,44
1977,G,Yvonne,188,45,45
1977,G,Jane,180,46,46
1977,G,Dawn,171,47,   47=
1977,G,Mary,171,47,   47=
1977,G,Helen,169,49,49
1977,G,Anne,168,50,50
1977,G,Wendy,163,51,51
1977,G,Lee,162,52,52
1977,G,Pamela,153,53,53
1977,G,Jill,149,54,54
1977,G,Lindsay,139,55,55
1977,G,Clare,138,56,56
1977,G,Christine,132,57,   57=
1977,G,Diane,132,57,   57=
1977,G,Leigh,129,59,   59=
1977,G,Samantha,129,59,   59=
1977,G,Shona,126,61,61
1977,G,Joanna,125,62,   62=
1977,G,Ruth,125,62,   62=
1977,G,Debbie,123,64,64
1977,G,Gail,122,65,65
1977,G,Marie,120,66,66
1977,G,Andrea,114,67,67
1977,G,Paula,113,68,68
1977,G,Kathleen,112,69,69
1977,G,Catriona,108,70,70
1977,G,Katrina,107,71,71
1977,G,Denise,105,72,72
1977,G,Melanie,100,73,73
1977,G,Ann,99,74,74
1977,G,Sandra,97,75,75
1977,G,Gayle,96,76,   76=
1977,G,Hazel,96,76,   76=
1977,G,Jillian,96,76,   76=
1977,G,Stephanie,95,79,79
1977,G,Rachel,89,80,80
1977,G,Kim,85,81,   81=
1977,G,Natalie,85,81,   81=
1977,G,Katherine,83,83,   83=
1977,G,Patricia,83,83,   83=
1977,G,Leanne,81,85,85
1977,G,Cheryl,79,86,86
1977,G,Mhairi,72,87,87
1977,G,Morag,70,88,88
1977,G,Arlene,69,89,89
1977,G,Zoe,68,90,90
1977,G,Kathryn,67,91,91
1977,G,Aileen,64,92,   92=
1977,G,Ashley,64,92,   92=
1977,G,Judith,64,92,   92=
1977,G,Anna,61,95,   95=
1977,G,Frances,61,95,   95=
1977,G,Janet,61,95,   95=
1977,G,Lucy,61,95,   95=
1977,G,Vicky,60,99,99
1977,G,Christina,59,100,  100=
1977,G,Kirsten,59,100,  100=
1977,G,Rebecca,59,100,  100=
1977,G,Lyndsey,58,103,103
1977,G,Stacey,57,104,104
1977,G,Allison,56,105,  105=
1977,G,Kirsteen,56,105,  105=
1977,G,Barbara,55,107,  107=
1977,G,Lynda,55,107,  107=
1977,G,Shirley,55,107,  107=
1977,G,Mairi,54,110,  110=
1977,G,Maria,54,110,  110=
1977,G,Carolyn,53,112,  112=
1977,G,Marion,53,112,  112=
1977,G,Maureen,53,112,  112=
1977,G,Julia,52,115,  115=
1977,G,Lynette,52,115,  115=
1977,G,Lindsey,50,117,  117=
1977,G,Lyndsay,50,117,  117=
1977,G,Mandy,50,117,  117=
1977,G,Sara,50,117,  117=
1977,G,Valerie,49,121,121
1977,G,Carrie,48,122,122
1977,G,Audrey,46,123,123
1977,G,Eleanor,45,124,  124=
1977,G,Melissa,45,124,  124=
1977,G,Michele,45,124,  124=
1977,G,Rhona,44,127,127
1977,G,Emily,43,128,  128=
1977,G,Nichola,43,128,  128=
1977,G,Theresa,43,128,  128=
1977,G,Adele,42,131,  131=
1977,G,Eileen,42,131,  131=
1977,G,Carole,41,133,  133=
1977,G,Kimberley,41,133,  133=
1977,G,Jean,39,135,  135=
1977,G,Sally,39,135,  135=
1977,G,Vicki,38,137,137
1977,G,Jenny,37,138,  138=
1977,G,Lyn,37,138,  138=
1977,G,Janice,36,140,140
1977,G,Irene,34,141,141
1977,G,Amy,33,142,  142=
1977,G,Kay,33,142,  142=
1977,G,Kirstin,33,142,  142=
1977,G,Leah,32,145,  145=
1977,G,Natasha,32,145,  145=
1977,G,Rosemary,32,145,  145=
1977,G,Sheena,32,145,  145=
1977,G,Cara,31,149,  149=
1977,G,Marianne,31,149,  149=
1977,G,Clair,30,151,  151=
1977,G,Gemma,30,151,  151=
1977,G,Hilary,30,151,  151=
1977,G,Nadine,30,151,  151=
1977,G,Sheila,30,151,  151=
1977,G,Susanne,30,151,  151=
1977,G,Annette,29,157,  157=
1977,G,Charlotte,29,157,  157=
1977,G,Eilidh,29,157,  157=
1977,G,Kate,29,157,  157=
1977,G,Leona,29,157,  157=
1977,G,Vikki,29,157,  157=
1977,G,Alexandra,28,163,  163=
1977,G,Avril,28,163,  163=
1977,G,Rachael,28,163,  163=
1977,G,Tanya,28,163,  163=
1977,G,Teresa,28,163,  163=
1977,G,Ailsa,27,168,  168=
1977,G,Hannah,27,168,  168=
1977,G,June,27,168,  168=
1977,G,Isla,26,171,171
1977,G,Agnes,25,172,  172=
1977,G,Alice,25,172,  172=
1977,G,Eve,25,172,  172=
1977,G,Geraldine,25,172,  172=
1977,G,Shelley,25,172,  172=
1977,G,Carla,24,177,  177=
1977,G,Faye,24,177,  177=
1977,G,Georgina,24,177,  177=
1977,G,Jaclyn,24,177,  177=
1977,G,Janette,24,177,  177=
1977,G,Jayne,24,177,  177=
1977,G,Kellie,24,177,  177=
1977,G,Nicole,24,177,  177=
1977,G,Colette,23,185,  185=
1977,G,Evelyn,23,185,  185=
1977,G,Nadia,23,185,  185=
1977,G,Grace,22,188,  188=
1977,G,Siobhan,22,188,  188=
1977,G,Abigail,21,190,  190=
1977,G,Beverley,21,190,  190=
1977,G,Debra,21,190,  190=
1977,G,Esther,21,190,  190=
1977,G,Gwen,21,190,  190=
1977,G,Katharine,21,190,  190=
1977,G,Lauren,21,190,  190=
1977,G,Morven,21,190,  190=
1977,G,Charlene,20,198,  198=
1977,G,Iona,20,198,  198=
1977,G,Jan,20,198,  198=
1977,G,Jolene,20,198,  198=
1977,G,Katie,20,198,  198=
1977,G,Kirstie,20,198,  198=
1977,G,Maxine,20,198,  198=
1977,G,Tina,20,198,  198=
1977,G,Vanessa,20,198,  198=
1977,G,Bernadette,19,207,  207=
1977,G,Brenda,19,207,  207=
1977,G,Jaime,19,207,  207=
1977,G,Joan,19,207,  207=
1977,G,Joyce,19,207,  207=
1977,G,Juliet,19,207,  207=
1977,G,Kerrie,19,207,  207=
1977,G,Louisa,19,207,  207=
1977,G,Moira,19,207,  207=
1977,G,Monica,19,207,  207=
1977,G,Sonia,19,207,  207=
1977,G,Veronica,19,207,  207=
1977,G,Anne-Marie,18,219,  219=
1977,G,Davina,18,219,  219=
1977,G,Heidi,18,219,  219=
1977,G,Lynsay,18,219,  219=
1977,G,Naomi,18,219,  219=
1977,G,Stacy,18,219,  219=
1977,G,Wilma,18,219,  219=
1977,G,Alexis,17,226,  226=
1977,G,April,17,226,  226=
1977,G,Charmaine,17,226,  226=
1977,G,Dianne,17,226,  226=
1977,G,Ellen,17,226,  226=
1977,G,Tara,17,226,  226=
1977,G,Colleen,16,232,  232=
1977,G,Jamie,16,232,  232=
1977,G,Johanna,16,232,  232=
1977,G,Kirstine,16,232,  232=
1977,G,Rhonda,16,232,  232=
1977,G,Vivienne,16,232,  232=
1977,G,Alana,15,238,  238=
1977,G,Annmarie,15,238,  238=
1977,G,Diana,15,238,  238=
1977,G,Josephine,15,238,  238=
1977,G,Simone,15,238,  238=
1977,G,Hayley,14,243,  243=
1977,G,Janine,14,243,  243=
1977,G,Laurie,14,243,  243=
1977,G,Lee-Anne,14,243,  243=
1977,G,Linzi,14,243,  243=
1977,G,Lynnette,14,243,  243=
1977,G,Norma,14,243,  243=
1977,G,Amber,13,250,  250=
1977,G,Anita,13,250,  250=
1977,G,Erin,13,250,  250=
1977,G,Lee-Ann,13,250,  250=
1977,G,Lianne,13,250,  250=
1977,G,Linsey,13,250,  250=
1977,G,Penelope,13,250,  250=
1977,G,Alyson,12,257,  257=
1977,G,Danielle,12,257,  257=
1977,G,Isabella,12,257,  257=
1977,G,Joy,12,257,  257=
1977,G,Karin,12,257,  257=
1977,G,Katy,12,257,  257=
1977,G,Kerri,12,257,  257=
1977,G,Leeann,12,257,  257=
1977,G,Nina,12,257,  257=
1977,G,Penny,12,257,  257=
1977,G,Shonagh,12,257,  257=
1977,G,Sophie,12,257,  257=
1977,G,Sylvia,12,257,  257=
1977,G,Tammy,12,257,  257=
1977,G,Ann-Marie,11,271,  271=
1977,G,Evonne,11,271,  271=
1977,G,Kimberly,11,271,  271=
1977,G,Marnie,11,271,  271=
1977,G,Olivia,11,271,  271=
1977,G,Philippa,11,271,  271=
1977,G,Rona,11,271,  271=
1977,G,Rosalind,11,271,  271=
1977,G,Sarah-Jane,11,271,  271=
1977,G,Shazia,11,271,  271=
1977,G,Sian,11,271,  271=
1977,G,Sonya,11,271,  271=
1977,G,Angie,10,283,  283=
